date,open,high,low,close,amount,daily_return,return,net_value
2005-01-04,996.278,996.278,982.988,989.984,259589.539,0.0,0.0,1.0
2005-01-05,989.873,1018.261,988.568,1013.583,441803.03,0.02383776,0.02383776,1.0238377589940846
2005-01-06,1014.965,1014.965,1001.213,1005.465,386428.399,-0.008009190000000001,-0.008009190000000001,1.0156376264666904
2005-01-07,1005.515,1021.706,1001.096,1011.74,443201.562,0.00624086,0.00624086,1.0219761127452565
2005-01-10,1011.925,1023.638,1007.802,1023.638,334380.575,0.011759949999999998,0.011759949999999998,1.033994488799819
2005-01-11,1024.036,1027.159,1017.792,1027.159,422969.885,0.0034397499999999997,0.0034397499999999997,1.0375511119371628
2005-01-12,1026.741,1026.741,1014.768,1024.92,414983.403,-0.00217981,-0.00217981,1.0352894592235835
2005-01-13,1024.132,1030.486,1020.67,1029.298,596290.832,0.00427148,0.00427148,1.0397117529172188
2005-01-14,1028.99,1034.589,1011.44,1011.875,489983.019,-0.01692704,-0.01692704,1.0221124785855125
2005-01-17,1002.333,1002.333,984.384,986.661,523647.613,-0.02491809,-0.02491809,0.9966433800950317
2005-01-18,985.674,1008.483,985.674,1008.107,501013.308,0.021735920000000002,0.021735920000000002,1.018306356466367
2005-01-19,1007.109,1008.221,997.623,1002.46,579483.565,-0.00560156,-0.00560156,1.0126022238743253
2005-01-20,999.93,999.93,982.423,989.441,574109.085,-0.01298709,-0.01298709,0.9994515062869703
2005-01-21,987.432,1007.924,966.077,1006.25,854971.965,0.0169884,0.0169884,1.0164305685748456
2005-01-24,1028.014,1028.999,1016.091,1028.011,956858.403,0.02162582,0.02162582,1.0384117319067783
2005-01-25,1023.096,1023.096,1005.488,1015.1,684957.954,-0.012559210000000001,-0.012559210000000001,1.0253701069916281
2005-01-26,1014.253,1015.128,1004.606,1006.84,644322.041,-0.00813708,-0.00813708,1.017026537802631
2005-01-27,1005.889,1005.889,988.116,989.414,587830.237,-0.01730764,-0.01730764,0.999424233118919
2005-01-28,989.414,989.414,960.244,963.005,533650.469,-0.026691549999999998,-0.026691549999999998,0.9727480444128389
2005-01-31,954.944,954.944,923.126,924.166,568290.192,-0.04033103,-0.04033103,0.9335160972298543
2005-02-01,917.296,929.22,905.209,905.802,553877.868,-0.0198709,-0.0198709,0.9149663024856968
2005-02-02,904.128,959.993,904.128,958.392,785164.718,0.058059070000000004,0.058059070000000004,0.9680883731454246
2005-02-03,956.729,962.258,936.508,936.861,693933.906,-0.02246576,-0.02246576,0.9463395368005947
2005-02-04,937.15,954.908,934.96,952.392,625729.83,0.016577710000000002,0.016577710000000002,0.9620276691340466
2005-02-16,959.281,975.5,958.477,966.385,607772.54,0.014692460000000001,0.014692460000000001,0.9761622410059152
2005-02-17,966.036,973.808,957.801,973.808,532734.95,0.007681179999999999,0.007681179999999999,0.9836603419853249
2005-02-18,973.19,974.213,963.76,964.005,523135.989,-0.01006664,-0.01006664,0.9737581617480686
2005-02-21,963.578,983.685,963.578,983.608,667415.493,0.02033492,0.02033492,0.9935594918705756
2005-02-22,983.96,1016.375,982.757,1015.658,1264275.078,0.03258417,0.03258417,1.0259337524646863
2005-02-23,1016.768,1038.911,1010.434,1032.895,1538436.291,0.01697126,0.01697126,1.04334514497204
2005-02-24,1031.754,1037.78,1023.296,1035.348,1364538.388,0.0023748800000000002,0.0023748800000000002,1.0458229627953581
2005-02-25,1034.536,1046.989,1032.319,1032.413,1328017.351,-0.00283485,-0.00283485,1.0428582684164591
2005-02-28,1032.182,1034.462,1021.861,1029.384,1019363.572,-0.0029338399999999996,-0.0029338399999999996,1.0397986230080485
2005-03-01,1028.613,1031.544,1018.99,1030.815,820164.592,0.0013900599999999998,0.0013900599999999998,1.0412441009147624
2005-03-02,1031.502,1038.35,1013.831,1014.527,1033918.085,-0.01580106,-0.01580106,1.0247913097585415
2005-03-03,1011.26,1021.446,1003.213,1020.248,700373.468,0.00563909,0.00563909,1.0305701910333904
2005-03-04,1020.55,1022.232,1009.842,1011.361,609366.074,-0.00871059,-0.00871059,1.0215932782752044
2005-03-07,1011.808,1016.56,1009.266,1013.594,557313.567,0.00220789,0.00220789,1.0238488702847723
2005-03-08,1014.257,1037.056,1014.257,1037.029,1002768.664,0.023120759999999997,0.023120759999999997,1.0475209700358794
2005-03-09,1039.514,1044.005,1034.475,1042.182,1069727.043,0.00496896,0.00496896,1.0527261046643177
2005-03-10,1042.737,1043.317,1008.397,1011.791,1040762.076,-0.02916092,-0.02916092,1.0220276287293533
2005-03-11,1009.981,1018.112,1005.951,1017.453,823588.167,0.005596,0.005596,1.0277469130814234
2005-03-14,1016.721,1016.721,990.343,1005.987,932085.419,-0.011269320000000001,-0.011269320000000001,1.0161649077156802
2005-03-15,1005.509,1007.547,991.232,993.476,785187.317,-0.01243653,-0.01243653,1.0035273297346219
2005-03-16,991.748,991.772,977.602,982.837,645896.393,-0.010708899999999999,-0.010708899999999999,0.9927806914051136
2005-03-17,980.918,984.38,967.484,967.593,627814.45,-0.01551016,-0.01551016,0.9773824627468726
2005-03-18,965.175,969.385,943.693,946.705,658828.649,-0.02158759,-0.02158759,0.9562831318485956
2005-03-21,945.762,952.092,939.185,950.792,502887.285,0.00431705,0.00431705,0.9604114813976792
2005-03-22,950.797,951.15,915.73,915.939,646892.698,-0.03665678,-0.03665678,0.9252058619129198
2005-03-23,915.037,933.531,909.337,915.974,675843.06,3.8180000000000004e-05,3.8180000000000004e-05,0.9252412160196528
2005-03-24,914.468,928.683,906.579,928.54,660406.051,0.01371871,0.01371871,0.9379343504541486
2005-03-25,928.734,928.734,918.786,923.196,600489.694,-0.00575527,-0.00575527,0.9325362834146814
2005-03-28,921.887,921.887,896.945,911.354,489989.131,-0.012827159999999999,-0.012827159999999999,0.9205744739308919
2005-03-29,910.674,919.164,904.73,904.823,451712.056,-0.00716627,-0.00716627,0.9139773976145068
2005-03-30,902.009,902.009,868.892,869.583,549417.551,-0.03894683,-0.03894683,0.8783808627210136
2005-03-31,868.266,880.905,860.416,880.901,441395.017,0.01301543,0.01301543,0.8898133707211429
2005-04-01,880.26,921.489,870.596,913.851,824177.193,0.0374049,0.0374049,0.9230967369169603
2005-04-04,904.544,909.314,890.295,896.287,643128.136,-0.01921979,-0.01921979,0.9053550360409865
2005-04-05,894.29,898.45,884.662,886.196,494005.305,-0.01125867,-0.01125867,0.895161942011184
2005-04-06,886.196,903.121,874.029,898.875,676588.388,0.01430724,0.01430724,0.9079692197045608
2005-04-07,898.602,925.782,897.648,913.657,1024571.087,0.01644498,0.01644498,0.9229007741539257
2005-04-08,913.339,931.875,909.868,931.379,853763.902,0.01939683,0.01939683,0.9408020735688657
2005-04-11,930.516,940.149,924.601,931.969,864273.409,0.0006334299999999999,0.0006334299999999999,0.9413980427966513
2005-04-12,930.972,930.972,905.773,905.866,656486.793,-0.02800841,-0.02800841,0.9150309499951513
2005-04-13,908.757,929.663,908.757,929.111,792163.436,0.02566052,0.02566052,0.9385111274525648
2005-04-14,931.785,932.908,914.618,916.35,917913.232,-0.01373469,-0.01373469,0.9256210201376992
2005-04-15,912.675,912.675,886.007,887.932,884247.572,-0.03101213,-0.03101213,0.8969155057051427
2005-04-18,882.408,882.408,862.173,868.325,511594.3,-0.02208164,-0.02208164,0.8771101351132947
2005-04-19,867.351,871.669,856.702,867.228,454128.724,-0.00126333,-0.00126333,0.8760020363965477
2005-04-20,866.654,866.654,843.772,844.932,589274.625,-0.02570952,-0.02570952,0.8534804602902673
2005-04-21,843.569,846.79,820.479,826.053,640097.208,-0.022343850000000002,-0.022343850000000002,0.8344104551184666
2005-04-22,823.621,826.766,800.953,806.645,634696.733,-0.023494809999999998,-0.023494809999999998,0.8148060978763293
2005-04-25,792.106,794.463,778.244,789.538,545752.9,-0.021207590000000002,-0.021207590000000002,0.7975260206225555
2005-04-26,784.953,811.241,780.441,806.944,569624.547,0.02204573,0.02204573,0.8151081229595629
2005-04-27,809.899,809.899,789.959,790.244,552219.497,-0.0206953,-0.0206953,0.7982391634612277
2005-04-28,787.364,817.232,777.63,813.628,701338.601,0.02959082,0.02959082,0.8218597472282381
2005-04-29,812.836,814.273,800.995,802.279,576519.501,-0.01394863,-0.01394863,0.8103959255907166
2005-05-09,803.668,806.508,770.859,771.082,425784.603,-0.038885499999999996,-0.038885499999999996,0.7788832950835569
2005-05-10,767.784,773.196,746.652,773.196,505434.743,0.00274162,0.00274162,0.7810186831302324
2005-05-11,771.406,781.298,766.404,772.078,479967.91,-0.00144592,-0.00144592,0.7798893719494456
2005-05-12,772.158,778.228,761.263,769.018,534120.692,-0.00396333,-0.00396333,0.7767984129036429
