date,open,high,low,close,amount,daily_return,return,net_value
2022-08-17,28952.6504,29222.7695,28944.7109,29222.7695,,,,1.0
2022-08-18,28957.4004,28999.6406,28846.5195,28942.1406,,-0.009603090494212041,-0.009603090494212041,0.990396909505788
2022-08-19,29095.7109,29150.8008,28913.0508,28930.3301,,-0.00040807278781584966,-0.00040807278781584966,0.9899927554778818
2022-08-22,28654.0703,28828.2109,28586.3594,28794.5,,-0.0046950760509988365,-0.0046950760509988365,0.9853446642009752
2022-08-23,28580.1992,28580.1992,28395.3008,28452.75,,-0.011868586014690319,-0.011868586014690319,0.9736500162997899
2022-08-24,28481.3398,28515.6094,28282.2109,28313.4707,,-0.0048951085571692365,-0.0048951085571692365,0.9688838937733127
2022-08-25,28415.1094,28534.7109,28357.0293,28479.0098,,0.005846655175340221,0.005846655175340221,0.9745486238051463
2022-08-26,28639.4707,28792.9297,28608.6992,28641.3809,,0.005701430672635288,0.005701430672635288,0.9801049452208834
2022-08-29,28161.0605,28179.0898,27788.1191,27878.9609,,-0.02661952657457245,-0.02661952657457245,0.9540150155857062
2022-08-30,28086.7207,28233.8008,27944.25,28195.5801,,0.011356922560194826,0.011356922560194826,0.9648496902389762
2022-08-31,27928.0898,28104.8008,27906.1699,28091.5293,,-0.0036903230801057507,-0.0036903230801057507,0.9612890831582543
2022-09-01,27797.0,27832.7793,27589.6992,27661.4707,,-0.015309191443699577,-0.015309191443699577,0.9465725245514462
2022-09-02,27755.5996,27772.3691,27570.7402,27650.8398,,-0.00038432157549739276,-0.00038432157549739276,0.946208736307488
2022-09-05,27567.2891,27673.4395,27511.6797,27619.6094,,-0.0011294557498394697,-0.0011294557498394697,0.9451400354097171
2022-09-06,27650.1504,27813.7793,27557.9902,27626.5098,,0.0002498369871950512,0.0002498369871950512,0.9453761663486413
2022-09-07,27546.0098,27546.0098,27268.6992,27430.3008,,-0.00710220007595741,-0.00710220007595741,0.9386619156681916
2022-09-08,27732.6797,28083.7891,27718.3008,28065.2793,,0.023148798280768323,0.023148798280768323,0.9603908110078342
2022-09-09,28204.7109,28286.0195,28091.3809,28214.75,,0.005325822643781786,0.005325822643781786,0.9655056821359796
2022-09-12,28483.5898,28612.8906,28438.3691,28542.1094,,0.011602420719659001,0.011602420719659001,0.9767078852673428
2022-09-13,28556.2109,28659.7598,28530.3594,28614.6309,,0.0025408598567000507,0.0025408598567000507,0.9791895631247408
2022-09-14,28132.6992,28141.9199,27795.6406,27818.6191,,-0.027818349388529118,-0.027818349388529118,0.9519501257401357
