date,open,high,low,close,volume,amount,return
2001-03-02,4512.47,4592.89,4512.47,4578.64,,14828960.0,0.018494049605160878
2001-03-05,4609.18,4614.68,4570.35,4571.66,,7106615.0,-0.0015244701483411172
2001-03-06,4596.18,4601.99,4564.7,4601.68,,9345710.0,0.006566542568782641
2001-03-07,4631.87,4650.22,4597.47,4615.81,,17983278.0,0.003070617687453314
2001-03-08,4616.27,4687.68,4597.12,4677.12,,11656248.0,0.013282609119525945
2001-03-09,4684.91,4749.25,4684.91,4732.04,,13582304.0,0.011742268746579132
2001-03-12,4742.5,4750.31,4704.51,4736.56,,12122622.0,0.0009551905731990384
2001-03-13,4734.62,4734.62,4676.53,4697.2,,13482863.0,-0.008309828229770222
2001-03-14,4689.63,4775.77,4672.89,4775.1,,10809057.0,0.01658434812228582
2001-03-15,4780.47,4797.93,4764.93,4784.77,,14469475.0,0.0020250884798225233
2001-03-16,4787.68,4809.24,4759.35,4787.62,,12757212.0,0.0005956399158160153
2001-03-19,4789.68,4846.68,4777.85,4846.43,,15013743.0,0.012283765211106967
2001-03-20,4858.0,4883.8,4851.66,4883.22,,13610625.0,0.007591154726262372
2001-03-21,4891.83,4949.21,4863.95,4937.14,,17676508.0,0.01104189448765358
2001-03-22,4949.32,5000.47,4940.67,4999.84,,20847494.0,0.012699660127118095
2001-03-23,5017.32,5037.14,4874.51,4875.22,,23653848.0,-0.02492479759352295
2001-03-26,4860.59,4954.64,4854.31,4952.6,,19422344.0,0.01587210423324481
2001-03-27,4972.88,5011.64,4951.39,5006.95,,16775084.0,0.01097403384081086
2001-03-28,5021.97,5037.51,4982.8,5013.85,,17861696.0,0.0013780844625970179
2001-03-29,5013.81,5020.17,4959.08,4961.72,,15205301.0,-0.01039719975667408
2001-03-30,4961.52,4973.62,4922.99,4965.99,,21419130.0,0.0008605886668331397
2001-04-02,4976.97,4999.64,4945.8,4984.51,,22959916.0,0.0037293671553910723
2001-04-03,4986.6,4992.31,4932.25,4950.18,,18988312.0,-0.006887336969932822
2001-04-04,4950.14,4977.17,4861.0,4877.18,,16962206.0,-0.01474693849516584
2001-04-05,4860.88,4935.58,4857.29,4933.84,,24175196.0,0.011617369053428472
2001-04-06,4952.32,4969.59,4911.37,4927.29,,31605890.0,-0.0013275663580497588
2001-04-09,4920.64,4946.21,4897.96,4940.21,,23507174.0,0.002622131029429875
2001-04-10,4937.14,4980.18,4937.14,4973.54,,21620282.0,0.006746676760704506
2001-04-11,4981.64,4990.37,4950.22,4980.43,,12832753.0,0.0013853311725653406
2001-04-12,4990.43,5025.58,4974.82,4995.93,,14263335.0,0.0031121810767342772
2001-04-13,4998.78,5031.43,4979.58,5031.34,,14171371.0,0.007087769444327652
2001-04-16,5045.74,5077.05,5033.93,5074.78,,25972248.0,0.008633882822468797
2001-04-17,5084.45,5091.46,5036.1,5065.29,,19645028.0,-0.0018700318043343156
2001-04-18,5065.25,5079.93,5023.81,5033.79,,18052024.0,-0.006218794975213715
2001-04-19,5031.38,5036.47,4955.16,5001.93,,14001020.0,-0.00632922708337047
2001-04-20,5003.93,5015.21,4939.31,4940.22,,15319283.0,-0.01233723782619911
2001-04-23,4928.71,4943.12,4882.93,4905.17,,16482737.0,-0.007094825736505661
2001-04-24,4906.75,4936.14,4906.07,4918.71,,10714645.0,0.0027603528521946696
2001-04-25,4913.18,4931.33,4796.74,4806.07,,12894636.0,-0.022900313293526264
2001-04-26,4793.1,4822.26,4765.02,4769.64,,8667694.0,-0.007579997794455617
2001-04-27,4767.21,4811.63,4767.21,4799.14,,9035546.0,0.006184953162083451
2001-04-30,4800.7,4822.6,4784.74,4802.59,,7406546.0,0.0007188787991181389
2001-05-08,4810.91,4846.51,4809.25,4838.81,,6330195.0,0.007541763923216482
2001-05-09,4846.77,4855.17,4816.95,4826.34,,7696252.0,-0.002577079901876722
2001-05-10,4826.22,4863.59,4824.89,4838.47,,6918733.0,0.0025132916454291276
2001-05-11,4842.25,4862.78,4829.14,4854.3,,9140446.0,0.0032716953913116686
2001-05-14,4857.72,4900.47,4836.66,4899.72,,18100484.0,0.009356652864470627
2001-05-15,4911.71,4929.26,4876.52,4899.25,,14918067.0,-9.59238487098224e-05
2001-05-16,4904.88,4921.49,4880.71,4911.67,,11441160.0,0.0025350819002909475
2001-05-17,4915.06,4921.95,4858.54,4862.14,,17008108.0,-0.010084146532645666
