date,open,high,low,close,amount,daily_return,return,net_value
2013-08-20,22396.289,22481.74,21907.211,21964.051,,,,1.0
2013-08-21,21964.689,21970.25,21618.6,21817.73,,-0.00666184029530803,-0.00666184029530803,0.993338159704692
2013-08-22,21538.189,21944.471,21538.189,21895.4,,0.003559948720604833,0.003559948720604833,0.9968743926154607
2013-08-23,22006.41,22103.9,21769.039,21863.51,,-0.001456470308832114,-0.001456470308832114,0.9954224746609812
2013-08-26,21943.4,22116.0,21898.15,22005.32,,0.006486149753630599,0.006486149753630599,1.001878933899762
2013-08-27,21907.43,21987.51,21770.75,21874.77,,-0.005932656284934668,-0.005932656284934668,0.9959351305458178
2013-08-28,21584.561,21655.24,21465.721,21532.461,,-0.015648575962170175,-0.015648575962170175,0.9803501640020778
2013-08-29,21612.949,21717.84,21554.25,21704.779,,0.008002708097323286,0.008002708097323286,0.9881956201977494
2013-08-30,21618.34,21753.4,21549.961,21731.369,,0.0012250758231631131,0.0012250758231631131,0.9894062347606095
2013-09-02,21948.721,22240.039,21948.721,22175.34,,0.020429960026908667,0.020429960026908667,1.009619764587143
2013-09-03,22323.0,22456.801,22290.83,22402.25,,0.010232537584542012,0.010232537584542012,1.0199507367743774
2013-09-04,22171.93,22438.4,22142.99,22332.949,,-0.0030934839134462155,-0.0030934839134462155,1.0167955355776583
2013-09-05,22538.961,22682.939,22486.631,22597.971,,0.0118668609326964,0.0118668609326964,1.028861706795345
2013-09-06,22615.98,22699.59,22578.33,22621.221,,0.0010288534311333475,0.0010288534311333475,1.029920254692543
2013-09-09,22770.25,22853.02,22680.631,22750.65,,0.005721574445517241,0.005721574445517241,1.0358130201027125
2013-09-10,22932.6,22988.811,22842.881,22976.65,,0.009933782111719802,0.009933782111719802,1.0461025609528953
2013-09-11,23095.859,23120.461,22848.529,22937.141,,-0.0017195283037345632,-0.0017195283037345632,1.0443037579907277
2013-09-12,22952.85,23048.221,22908.99,22963.98,,0.0011701109567230361,0.0011701109567230361,1.0455257092600996
