date,open,high,low,close,volume,amount,return
2018-02-08,4604.27,4664.87,4593.46,4629.54,,339212393.13,0.0005273281320912204
2018-02-09,4511.39,4525.85,4385.52,4457.46,,432104164.14,-0.037169999611192495
2018-02-12,4469.06,4555.27,4461.65,4540.01,,284216035.71,0.01851951559856957
2018-02-13,4570.74,4623.52,4569.53,4574.79,,279261401.86,0.007660776077585751
2018-02-14,4580.77,4603.24,4557.84,4600.61,,190196681.62,0.005643974914695482
2018-02-22,4646.82,4694.24,4640.92,4692.03,,263483267.7,0.019871277939229826
2018-02-23,4697.57,4719.26,4671.27,4709.73,,272764319.6,0.003772354396710975
2018-02-26,4732.58,4793.57,4704.64,4787.2,,371356788.83,0.01644892594692271
2018-02-27,4787.89,4788.41,4746.05,4752.89,,354132273.85,-0.007167028743315429
2018-02-28,4713.5,4761.31,4687.5,4739.07,,323369093.33,-0.002907704575532022
2018-03-01,4709.21,4782.91,4700.27,4782.65,,332962681.09,0.009195897085293003
2018-03-02,4748.11,4778.42,4741.85,4751.94,,318853105.32,-0.00642112636299963
2018-03-05,4758.3,4772.15,4733.8,4761.9,,285629516.67,0.002095986060430155
2018-03-06,4774.85,4817.58,4754.27,4816.92,,381066696.68,0.011554211554211546
2018-03-07,4811.68,4831.29,4774.95,4781.96,,326257873.95,-0.007257749765410271
2018-03-08,4779.32,4823.07,4775.95,4822.68,,296073720.68,0.008515336807501495
2018-03-09,4829.11,4878.08,4825.17,4876.46,,378884605.09,0.011151475942836608
2018-03-12,4898.1,4923.57,4895.73,4923.43,,443863387.41,0.009631987138210896
2018-03-13,4917.89,4922.89,4887.46,4889.92,,384216558.03,-0.006806230615648112
2018-03-14,4872.89,4885.1,4852.05,4854.0,,335887402.32,-0.007345723447418351
2018-03-15,4836.84,4866.13,4820.44,4860.07,,315631749.15,0.0012505150391428632
2018-03-16,4859.84,4876.2,4828.5,4828.5,,295453671.97,-0.006495791212883684
2018-03-19,4824.5,4851.95,4804.27,4843.59,,287836321.94,0.003125194159677047
2018-03-20,4809.71,4852.66,4800.53,4851.73,,298898551.82,0.0016805716421082195
2018-03-21,4864.88,4889.06,4814.8,4825.0,,349426984.31,-0.005509375006440886
2018-03-22,4824.49,4842.26,4773.66,4796.1,,308774001.91,-0.005989637305699458
2018-03-23,4653.47,4694.48,4540.42,4604.9,,533601162.83,-0.039865724234273814
2018-03-26,4549.31,4627.63,4512.06,4627.56,,364165969.31,0.004920845186649148
2018-03-27,4675.12,4712.35,4665.8,4703.1,,393200001.72,0.01632393745299887
2018-03-28,4647.52,4701.05,4638.75,4643.25,,350134400.58,-0.012725649039994957
2018-03-29,4656.08,4706.69,4616.71,4693.3,,344906666.57,0.0107790879233296
2018-03-30,4698.7,4737.59,4693.15,4731.03,,345726181.69,0.008039119596019662
2018-04-02,4736.32,4765.69,4723.69,4732.83,,396245913.62,0.0003804668328037941
2018-04-03,4679.67,4704.49,4663.37,4695.69,,341271495.86,-0.007847313341066586
2018-04-04,4709.01,4730.81,4673.51,4676.61,,320553956.36,-0.0040633006011895345
2018-04-09,4665.42,4695.23,4633.02,4677.97,,305605969.98,0.0002908089406643555
2018-04-10,4683.53,4728.3,4669.13,4728.03,,343776457.46,0.010701222966372104
2018-04-11,4737.84,4764.15,4735.05,4747.47,,345466556.16,0.004111649037759957
2018-04-12,4741.35,4748.63,4708.04,4711.48,,298145451.37,-0.007580879921305628
2018-04-13,4732.33,4744.41,4682.88,4688.62,,269909814.8,-0.004851978571489113
2018-04-16,4678.18,4686.69,4614.33,4643.92,,323829784.87,-0.009533722076005224
2018-04-17,4650.2,4660.38,4554.82,4558.22,,329718100.94,-0.018454236937759494
2018-04-18,4591.42,4605.01,4504.75,4598.06,,355584527.54,0.008740253871028614
2018-04-19,4599.9,4654.77,4594.33,4634.66,,345591652.34,0.007959878731464975
2018-04-20,4619.6,4634.6,4550.95,4556.71,,333677435.6,-0.01681892522860362
2018-04-23,4551.84,4579.96,4497.58,4537.2,,297688631.04,-0.004281597907262125
2018-04-24,4538.01,4632.4,4538.01,4632.4,,336453019.27,0.020982103499955773
2018-04-25,4609.94,4636.41,4605.37,4630.34,,293551609.72,-0.0004446938951729873
2018-04-26,4623.21,4626.63,4540.05,4543.78,,304703154.81,-0.018694091578588257
2018-04-27,4558.86,4569.21,4511.11,4548.42,,281720227.41,0.0010211762013125902
2018-05-02,4555.73,4577.47,4520.23,4546.12,,281775814.26,-0.0005056701008262499
2018-05-03,4536.4,4584.81,4500.72,4584.6,,301577095.53,0.00846436081757651
