date,open,high,low,close,volume,amount,return
2000-01-04,2996.66,3088.48,2963.15,3077.21,,394469.0,
2000-01-05,3079.95,3128.75,3046.83,3051.09,,569487.0,-0.008488208474559666
2000-01-06,3039.0,3193.38,3023.04,3193.18,,867805.0,0.04657024211019656
2000-01-07,3240.07,3364.53,3239.05,3330.57,,1980608.0,0.04302607432089656
2000-01-10,3382.0,3409.2,3317.02,3372.32,,1833654.0,0.012535391839835208
2000-01-11,3375.19,3376.18,3171.51,3187.55,,1163001.0,-0.05479017412345211
2000-01-12,3174.04,3229.19,3097.76,3106.4,,1105703.0,-0.025458424181581507
2000-01-13,3104.94,3114.85,3061.07,3067.17,,482375.0,-0.012628766417718262
2000-01-14,3073.69,3093.74,3016.28,3024.74,,390302.0,-0.013833599050590673
2000-01-17,3024.05,3064.13,2995.9,3060.47,,363768.0,0.011812585544542786
2000-01-18,3070.03,3107.8,3051.57,3056.48,,502391.0,-0.0013037213238489276
2000-01-19,3056.67,3116.52,3054.75,3105.5,,456322.0,0.01603805684970938
2000-01-20,3120.78,3155.49,3109.24,3149.76,,564855.0,0.014252133311866144
2000-01-21,3164.18,3170.37,3118.39,3135.53,,1058500.0,-0.004517804531138925
2000-01-24,3133.9,3145.88,3091.8,3144.65,,925649.0,0.0029085991841888426
2000-01-25,3153.26,3209.18,3136.65,3166.51,,970714.0,0.006951489036935765
2000-01-26,3171.07,3193.18,3153.1,3176.22,,871312.0,0.003066467498918257
2000-01-27,3196.66,3242.17,3182.96,3236.96,,1187563.0,0.019123360472511397
2000-01-28,3267.28,3323.46,3236.02,3304.31,,1544842.0,0.02080655924076913
2000-02-14,3436.86,3611.49,3423.17,3611.19,,1992454.0,0.0928726420947188
2000-02-15,3699.25,3728.59,3519.64,3559.19,,2852173.0,-0.014399685422256892
2000-02-16,3537.42,3602.99,3471.87,3548.87,,2276233.0,-0.0028995361304117173
2000-02-17,3596.13,3675.0,3421.0,3471.03,,3227204.0,-0.021933742289799163
2000-02-18,3445.74,3469.15,3343.27,3468.88,,1600670.0,-0.0006194126815383116
2000-02-21,3476.6,3533.99,3394.94,3453.35,,1888652.0,-0.004476949332349434
2000-02-22,3452.54,3495.05,3377.53,3385.59,,1849863.0,-0.01962152692313257
2000-02-23,3363.25,3392.32,3312.63,3320.63,,1612512.0,-0.019187202230630418
2000-02-24,3328.01,3395.75,3327.96,3395.05,,1336422.0,0.022411409883064337
2000-02-25,3409.28,3410.5,3338.85,3364.97,,1361593.0,-0.008859957879854607
2000-02-28,3378.06,3512.8,3352.89,3503.55,,1627513.0,0.0411831309045847
2000-02-29,3553.76,3598.15,3469.69,3577.79,,3211815.0,0.02118993592213614
